entry,at,order
"""Dirty Diaper @ AvoHls2e56"" raises to 1.20",2023-07-06T02:21:46.013Z,168861010601300
"""Sean @ e9kYYd2t6l"" calls 0.20",2023-07-06T02:21:38.809Z,168861009880900
"""JackofHearts @ _kHfP4SW17"" bets 0.20",2023-07-06T02:21:34.499Z,168861009449900
"""Dirty Diaper @ AvoHls2e56"" checks",2023-07-06T02:21:31.637Z,168861009163700
"River: 8♣, Q♦, 8♠, K♦ [10♠]",2023-07-06T02:21:11.618Z,168861007161800
"""JackofHearts @ _kHfP4SW17"" calls 0.60",2023-07-06T02:21:10.767Z,168861007076700
"""Dirty Diaper @ AvoHls2e56"" calls 0.60",2023-07-06T02:21:08.567Z,168861006856700
"""Sean @ e9kYYd2t6l"" bets 0.60",2023-07-06T02:21:05.044Z,168861006504400
"""JackofHearts @ _kHfP4SW17"" checks",2023-07-06T02:21:00.029Z,168861006002900
"""Dirty Diaper @ AvoHls2e56"" checks",2023-07-06T02:20:55.764Z,168861005576400
"Turn: 8♣, Q♦, 8♠ [K♦]",2023-07-06T02:20:51.801Z,168861005180100
"""JackofHearts @ _kHfP4SW17"" calls 0.40",2023-07-06T02:20:50.950Z,168861005095000
"""Dirty Diaper @ AvoHls2e56"" calls 0.40",2023-07-06T02:20:49.234Z,168861004923400
"""Owen @ yW0aVOwsyd"" folds",2023-07-06T02:20:48.319Z,168861004831900
"""Sean @ e9kYYd2t6l"" bets 0.40",2023-07-06T02:20:35.624Z,168861003562400
"""JackofHearts @ _kHfP4SW17"" checks",2023-07-06T02:20:31.651Z,168861003165100
"""Dirty Diaper @ AvoHls2e56"" checks",2023-07-06T02:20:28.993Z,168861002899300
"""Owen @ yW0aVOwsyd"" checks",2023-07-06T02:20:23.059Z,168861002305900
"Flop:  [8♣, Q♦, 8♠]",2023-07-06T02:20:10.567Z,168861001056700
"""Dirty Diaper @ AvoHls2e56"" checks",2023-07-06T02:20:09.724Z,168861000972400
"""Owen @ yW0aVOwsyd"" calls 0.20",2023-07-06T02:19:49.628Z,168860998962800
"""Sean @ e9kYYd2t6l"" calls 0.20",2023-07-06T02:19:46.751Z,168860998675100
"""JackofHearts @ _kHfP4SW17"" calls 0.20",2023-07-06T02:19:44.748Z,168860998474800
"""Dirty Diaper @ AvoHls2e56"" posts a big blind of 0.20",2023-07-06T02:19:40.095Z,168860998009507
"""Owen @ yW0aVOwsyd"" posts a small blind of 0.10",2023-07-06T02:19:40.095Z,168860998009506
"Your hand is 7♠, 3♦",2023-07-06T02:19:40.095Z,168860998009505
"Player stacks: #1 ""Dirty Diaper @ AvoHls2e56"" (24.55) | #2 ""JackofHearts @ _kHfP4SW17"" (16.12) | #9 ""Sean @ e9kYYd2t6l"" (9.30) | #10 ""Owen @ yW0aVOwsyd"" (10.03)",2023-07-06T02:19:40.095Z,168860998009501
"-- starting hand #24 (id: mjqcpl8oescg)  (No Limit Texas Hold'em) (dealer: ""Sean @ e9kYYd2t6l"") --",2023-07-06T02:19:40.095Z,168860998009500
"""Dirty Diaper @ AvoHls2e56"" shows a 6♦, 5♦.",2023-07-06T02:19:38.672Z,168860997867200
"-- ending hand #23 --",2023-07-06T02:19:36.449Z,168860997644902
"""Dirty Diaper @ AvoHls2e56"" collected 6.40 from pot",2023-07-06T02:19:36.449Z,168860997644901
"Uncalled bet of 6.40 returned to ""Dirty Diaper @ AvoHls2e56""",2023-07-06T02:19:36.449Z,168860997644900
"""Owen @ yW0aVOwsyd"" folds",2023-07-06T02:19:35.531Z,168860997553100
"""Dirty Diaper @ AvoHls2e56"" bets 6.40",2023-07-06T02:19:23.518Z,168860996351800
"""Owen @ yW0aVOwsyd"" checks",2023-07-06T02:19:16.578Z,168860995657800
"River: 8♦, Q♣, J♦, 10♥ [2♠]",2023-07-06T02:19:12.426Z,168860995242600
"""Owen @ yW0aVOwsyd"" calls 1.60",2023-07-06T02:19:11.605Z,168860995160500
"""Sean @ e9kYYd2t6l"" folds",2023-07-06T02:19:10.221Z,168860995022100
"""Dirty Diaper @ AvoHls2e56"" bets 1.60",2023-07-06T02:18:49.366Z,168860992936600
"""Owen @ yW0aVOwsyd"" checks",2023-07-06T02:18:42.398Z,168860992239800
"""Sean @ e9kYYd2t6l"" checks",2023-07-06T02:18:40.787Z,168860992078700
"Turn: 8♦, Q♣, J♦ [10♥]",2023-07-06T02:18:26.519Z,168860990651900
"""Owen @ yW0aVOwsyd"" calls 0.80",2023-07-06T02:18:25.642Z,168860990564200
"""Sean @ e9kYYd2t6l"" calls 0.80",2023-07-06T02:18:24.452Z,168860990445200
"""JackofHearts @ _kHfP4SW17"" folds",2023-07-06T02:18:20.325Z,168860990032500
"""Dirty Diaper @ AvoHls2e56"" bets 0.80",2023-07-06T02:18:15.763Z,168860989576300
"""Owen @ yW0aVOwsyd"" checks",2023-07-06T02:18:10.523Z,168860989052300
"""Sean @ e9kYYd2t6l"" checks",2023-07-06T02:18:08.393Z,168860988839300
"Flop:  [8♦, Q♣, J♦]",2023-07-06T02:18:05.074Z,168860988507400
"""Owen @ yW0aVOwsyd"" checks",2023-07-06T02:18:04.210Z,168860988421000
"""Sean @ e9kYYd2t6l"" calls 0.20",2023-07-06T02:18:02.147Z,168860988214700
"""JackofHearts @ _kHfP4SW17"" calls 0.20",2023-07-06T02:18:01.134Z,168860988113400
"""Dirty Diaper @ AvoHls2e56"" calls 0.20",2023-07-06T02:18:00.197Z,168860988019700
"""Owen @ yW0aVOwsyd"" posts a big blind of 0.20",2023-07-06T02:17:52.373Z,168860987237307
"""Sean @ e9kYYd2t6l"" posts a small blind of 0.10",2023-07-06T02:17:52.373Z,168860987237306
"Your hand is 5♥, 10♠",2023-07-06T02:17:52.373Z,168860987237305
"Player stacks: #1 ""Dirty Diaper @ AvoHls2e56"" (20.75) | #2 ""JackofHearts @ _kHfP4SW17"" (16.32) | #9 ""Sean @ e9kYYd2t6l"" (10.30) | #10 ""Owen @ yW0aVOwsyd"" (12.63)",2023-07-06T02:17:52.373Z,168860987237301
"-- starting hand #23 (id: huyrdu3xmiqg)  (No Limit Texas Hold'em) (dealer: ""JackofHearts @ _kHfP4SW17"") --",2023-07-06T02:17:52.373Z,168860987237300
"-- ending hand #22 --",2023-07-06T02:17:49.465Z,168860986946502
"""Sean @ e9kYYd2t6l"" collected 0.80 from pot",2023-07-06T02:17:49.465Z,168860986946501
"Uncalled bet of 1.20 returned to ""Sean @ e9kYYd2t6l""",2023-07-06T02:17:49.465Z,168860986946500
"""JackofHearts @ _kHfP4SW17"" folds",2023-07-06T02:17:48.635Z,168860986863500
"""Dirty Diaper @ AvoHls2e56"" folds",2023-07-06T02:17:47.707Z,168860986770700
"""Owen @ yW0aVOwsyd"" folds",2023-07-06T02:17:43.227Z,168860986322700
"""Sean @ e9kYYd2t6l"" bets 1.20",2023-07-06T02:17:41.755Z,168860986175500
"""JackofHearts @ _kHfP4SW17"" checks",2023-07-06T02:17:28.844Z,168860984884400
"River: 7♣, 2♥, 10♠, 2♠ [K♣]",2023-07-06T02:17:26.646Z,168860984664600
"""Dirty Diaper @ AvoHls2e56"" checks",2023-07-06T02:17:25.758Z,168860984575800
"""Owen @ yW0aVOwsyd"" checks",2023-07-06T02:17:24.869Z,168860984486900
"""Sean @ e9kYYd2t6l"" checks",2023-07-06T02:17:20.695Z,168860984069500
"""JackofHearts @ _kHfP4SW17"" checks",2023-07-06T02:17:13.963Z,168860983396300
"Turn: 7♣, 2♥, 10♠ [2♠]",2023-07-06T02:17:12.033Z,168860983203300
"""Dirty Diaper @ AvoHls2e56"" checks",2023-07-06T02:17:11.147Z,168860983114700
"""Owen @ yW0aVOwsyd"" checks",2023-07-06T02:17:10.067Z,168860983006700
"""Sean @ e9kYYd2t6l"" checks",2023-07-06T02:17:07.652Z,168860982765200
"""JackofHearts @ _kHfP4SW17"" checks",2023-07-06T02:17:06.576Z,168860982657600
"Flop:  [7♣, 2♥, 10♠]",2023-07-06T02:17:01.525Z,168860982152500
"""Sean @ e9kYYd2t6l"" checks",2023-07-06T02:17:00.686Z,168860982068600
"""JackofHearts @ _kHfP4SW17"" calls 0.20",2023-07-06T02:16:55.917Z,168860981591700
"""Dirty Diaper @ AvoHls2e56"" calls 0.20",2023-07-06T02:16:54.939Z,168860981493900
"""Owen @ yW0aVOwsyd"" calls 0.20",2023-07-06T02:16:53.989Z,168860981398900
"""Sean @ e9kYYd2t6l"" posts a big blind of 0.20",2023-07-06T02:16:46.569Z,168860980656907
"""JackofHearts @ _kHfP4SW17"" posts a small blind of 0.10",2023-07-06T02:16:46.569Z,168860980656906
"Your hand is 3♣, 6♣",2023-07-06T02:16:46.569Z,168860980656905
"Player stacks: #1 ""Dirty Diaper @ AvoHls2e56"" (20.95) | #2 ""JackofHearts @ _kHfP4SW17"" (16.52) | #9 ""Sean @ e9kYYd2t6l"" (9.70) | #10 ""Owen @ yW0aVOwsyd"" (12.83)",2023-07-06T02:16:46.569Z,168860980656901
"-- starting hand #22 (id: 8xefebubu5gx)  (No Limit Texas Hold'em) (dealer: ""Dirty Diaper @ AvoHls2e56"") --",2023-07-06T02:16:46.569Z,168860980656900
"""JackofHearts @ _kHfP4SW17"" shows a A♣, 4♦.",2023-07-06T02:16:44.385Z,168860980438500
"-- ending hand #21 --",2023-07-06T02:16:42.907Z,168860980290702
"""Owen @ yW0aVOwsyd"" collected 1.75 from pot",2023-07-06T02:16:42.907Z,168860980290701
"Uncalled bet of 0.87 returned to ""Owen @ yW0aVOwsyd""",2023-07-06T02:16:42.907Z,168860980290700
"""Sean @ e9kYYd2t6l"" folds",2023-07-06T02:16:42.058Z,168860980205800
"""JackofHearts @ _kHfP4SW17"" folds",2023-07-06T02:16:40.940Z,168860980094000
"""Owen @ yW0aVOwsyd"" bets 0.87",2023-07-06T02:16:37.915Z,168860979791500
"""Sean @ e9kYYd2t6l"" checks",2023-07-06T02:16:33.863Z,168860979386300
"""JackofHearts @ _kHfP4SW17"" checks",2023-07-06T02:16:31.748Z,168860979174800
"Flop:  [Q♥, 2♥, Q♣]",2023-07-06T02:16:26.697Z,168860978669700
"""Sean @ e9kYYd2t6l"" calls 0.55",2023-07-06T02:16:25.867Z,168860978586700
"""JackofHearts @ _kHfP4SW17"" calls 0.55",2023-07-06T02:16:22.621Z,168860978262100
"""Dirty Diaper @ AvoHls2e56"" folds",2023-07-06T02:16:21.657Z,168860978165700
"""Owen @ yW0aVOwsyd"" raises to 0.55",2023-07-06T02:16:20.764Z,168860978076400
"""Sean @ e9kYYd2t6l"" calls 0.20",2023-07-06T02:16:12.501Z,168860977250100
"""JackofHearts @ _kHfP4SW17"" posts a big blind of 0.20",2023-07-06T02:16:06.929Z,168860976692907
"""Dirty Diaper @ AvoHls2e56"" posts a small blind of 0.10",2023-07-06T02:16:06.929Z,168860976692906
"Your hand is A♠, 4♥",2023-07-06T02:16:06.929Z,168860976692905
"Player stacks: #1 ""Dirty Diaper @ AvoHls2e56"" (21.05) | #2 ""JackofHearts @ _kHfP4SW17"" (17.07) | #9 ""Sean @ e9kYYd2t6l"" (10.25) | #10 ""Owen @ yW0aVOwsyd"" (11.63)",2023-07-06T02:16:06.929Z,168860976692901
"-- starting hand #21 (id: rmh14txwfzfq)  (No Limit Texas Hold'em) (dealer: ""Owen @ yW0aVOwsyd"") --",2023-07-06T02:16:06.929Z,168860976692900
"-- ending hand #20 --",2023-07-06T02:16:00.885Z,168860976088502
"""Owen @ yW0aVOwsyd"" collected 1.50 from pot with Straight, J High (combination: J♣, 10♠, 9♥, 8♦, 7♠)",2023-07-06T02:16:00.885Z,168860976088501
"""Owen @ yW0aVOwsyd"" shows a J♣, 8♦.",2023-07-06T02:16:00.885Z,168860976088500
"""JackofHearts @ _kHfP4SW17"" checks",2023-07-06T02:15:59.983Z,168860975998300
"""Owen @ yW0aVOwsyd"" checks",2023-07-06T02:15:58.459Z,168860975845900
"River: 10♠, 6♥, 7♠, K♥ [9♥]",2023-07-06T02:15:53.072Z,168860975307200
"""Dirty Diaper @ AvoHls2e56"" folds",2023-07-06T02:15:52.228Z,168860975222800
"""Owen @ yW0aVOwsyd"" calls 0.45",2023-07-06T02:15:45.015Z,168860974501500
"""JackofHearts @ _kHfP4SW17"" bets 0.45",2023-07-06T02:15:43.413Z,168860974341300
"""Dirty Diaper @ AvoHls2e56"" checks",2023-07-06T02:15:38.746Z,168860973874600
"""Owen @ yW0aVOwsyd"" checks",2023-07-06T02:15:37.781Z,168860973778100
"Turn: 10♠, 6♥, 7♠ [K♥]",2023-07-06T02:15:32.822Z,168860973282200
"""JackofHearts @ _kHfP4SW17"" checks",2023-07-06T02:15:31.963Z,168860973196300
"""Dirty Diaper @ AvoHls2e56"" checks",2023-07-06T02:15:30.962Z,168860973096200
"""Owen @ yW0aVOwsyd"" checks",2023-07-06T02:15:28.396Z,168860972839600
"Flop:  [10♠, 6♥, 7♠]",2023-07-06T02:15:17.810Z,168860971781000
"""Dirty Diaper @ AvoHls2e56"" checks",2023-07-06T02:15:16.938Z,168860971693800
"""Owen @ yW0aVOwsyd"" calls 0.20",2023-07-06T02:15:15.947Z,168860971594700
"""Sean @ e9kYYd2t6l"" folds",2023-07-06T02:15:14.622Z,168860971462200
"""JackofHearts @ _kHfP4SW17"" calls 0.20",2023-07-06T02:14:56.404Z,168860969640400
"""Dirty Diaper @ AvoHls2e56"" posts a big blind of 0.20",2023-07-06T02:14:53.684Z,168860969368407
"""Owen @ yW0aVOwsyd"" posts a small blind of 0.10",2023-07-06T02:14:53.684Z,168860969368406
"Your hand is J♣, 8♦",2023-07-06T02:14:53.684Z,168860969368405
"Player stacks: #1 ""Dirty Diaper @ AvoHls2e56"" (21.25) | #2 ""JackofHearts @ _kHfP4SW17"" (17.72) | #9 ""Sean @ e9kYYd2t6l"" (10.25) | #10 ""Owen @ yW0aVOwsyd"" (10.78)",2023-07-06T02:14:53.684Z,168860969368401
"-- starting hand #20 (id: huwgaguruyve)  (No Limit Texas Hold'em) (dealer: ""Sean @ e9kYYd2t6l"") --",2023-07-06T02:14:53.684Z,168860969368400
"""JackofHearts @ _kHfP4SW17"" shows a Q♥, 8♣.",2023-07-06T02:14:50.666Z,168860969066600
"""Dirty Diaper @ AvoHls2e56"" shows a 10♠, 9♦.",2023-07-06T02:14:50.562Z,168860969056200
"-- ending hand #19 --",2023-07-06T02:14:49.369Z,168860968936902
"""JackofHearts @ _kHfP4SW17"" collected 4.80 from pot",2023-07-06T02:14:49.369Z,168860968936901
"Uncalled bet of 3.60 returned to ""JackofHearts @ _kHfP4SW17""",2023-07-06T02:14:49.369Z,168860968936900
"""Dirty Diaper @ AvoHls2e56"" folds",2023-07-06T02:14:48.553Z,168860968855300
"""JackofHearts @ _kHfP4SW17"" raises to 4.80",2023-07-06T02:14:42.531Z,168860968253100
"""Dirty Diaper @ AvoHls2e56"" bets 1.20",2023-07-06T02:14:39.014Z,168860967901400
"Turn: 8♥, K♦, 7♠ [7♣]",2023-07-06T02:14:32.600Z,168860967260000
"""Owen @ yW0aVOwsyd"" folds",2023-07-06T02:14:31.769Z,168860967176900
"""Sean @ e9kYYd2t6l"" folds",2023-07-06T02:14:24.968Z,168860966496800
"""JackofHearts @ _kHfP4SW17"" calls 0.80",2023-07-06T02:14:13.731Z,168860965373100
"""Dirty Diaper @ AvoHls2e56"" bets 0.80",2023-07-06T02:14:12.595Z,168860965259500
"""Owen @ yW0aVOwsyd"" checks",2023-07-06T02:14:07.039Z,168860964703900
"""Sean @ e9kYYd2t6l"" checks",2023-07-06T02:13:57.797Z,168860963779700
"Flop:  [8♥, K♦, 7♠]",2023-07-06T02:13:45.072Z,168860962507200
"""Owen @ yW0aVOwsyd"" checks",2023-07-06T02:13:44.191Z,168860962419100
"""Sean @ e9kYYd2t6l"" calls 0.20",2023-07-06T02:13:41.087Z,168860962108700
"""JackofHearts @ _kHfP4SW17"" calls 0.20",2023-07-06T02:13:40.103Z,168860962010300
"""Dirty Diaper @ AvoHls2e56"" calls 0.20",2023-07-06T02:13:32.412Z,168860961241200
"""Owen @ yW0aVOwsyd"" posts a big blind of 0.20",2023-07-06T02:13:25.459Z,168860960545907
"""Sean @ e9kYYd2t6l"" posts a small blind of 0.10",2023-07-06T02:13:25.459Z,168860960545906
"Your hand is 4♦, 2♥",2023-07-06T02:13:25.459Z,168860960545905
"Player stacks: #1 ""Dirty Diaper @ AvoHls2e56"" (23.45) | #2 ""JackofHearts @ _kHfP4SW17"" (15.12) | #9 ""Sean @ e9kYYd2t6l"" (10.45) | #10 ""Owen @ yW0aVOwsyd"" (10.98)",2023-07-06T02:13:25.459Z,168860960545901
"-- starting hand #19 (id: cmtql9fbpxt5)  (No Limit Texas Hold'em) (dealer: ""JackofHearts @ _kHfP4SW17"") --",2023-07-06T02:13:25.459Z,168860960545900
"-- ending hand #18 --",2023-07-06T02:13:22.477Z,168860960247702
"""Owen @ yW0aVOwsyd"" collected 0.80 from pot",2023-07-06T02:13:22.477Z,168860960247701
"Uncalled bet of 0.40 returned to ""Owen @ yW0aVOwsyd""",2023-07-06T02:13:22.477Z,168860960247700
"""Sean @ e9kYYd2t6l"" folds",2023-07-06T02:13:21.656Z,168860960165600
"""JackofHearts @ _kHfP4SW17"" folds",2023-07-06T02:13:00.792Z,168860958079200
"""Dirty Diaper @ AvoHls2e56"" folds",2023-07-06T02:12:59.824Z,168860957982400
"""Owen @ yW0aVOwsyd"" bets 0.40",2023-07-06T02:12:58.894Z,168860957889400
"""Sean @ e9kYYd2t6l"" checks",2023-07-06T02:12:50.681Z,168860957068100
"""JackofHearts @ _kHfP4SW17"" checks",2023-07-06T02:12:49.375Z,168860956937500
"Flop:  [K♣, 2♥, 10♦]",2023-07-06T02:12:46.738Z,168860956673800
"""Sean @ e9kYYd2t6l"" checks",2023-07-06T02:12:45.912Z,168860956591200
"""JackofHearts @ _kHfP4SW17"" calls 0.20",2023-07-06T02:12:43.558Z,168860956355800
"""Dirty Diaper @ AvoHls2e56"" calls 0.20",2023-07-06T02:12:41.956Z,168860956195600
"""Owen @ yW0aVOwsyd"" calls 0.20",2023-07-06T02:12:40.410Z,168860956041000
"""Sean @ e9kYYd2t6l"" posts a big blind of 0.20",2023-07-06T02:12:37.295Z,168860955729507
"""JackofHearts @ _kHfP4SW17"" posts a small blind of 0.10",2023-07-06T02:12:37.295Z,168860955729506
"Your hand is Q♥, 10♥",2023-07-06T02:12:37.295Z,168860955729505
"Player stacks: #1 ""Dirty Diaper @ AvoHls2e56"" (23.65) | #2 ""JackofHearts @ _kHfP4SW17"" (15.32) | #9 ""Sean @ e9kYYd2t6l"" (10.65) | #10 ""Owen @ yW0aVOwsyd"" (10.38)",2023-07-06T02:12:37.295Z,168860955729501
"-- starting hand #18 (id: gfmcgnr09wol)  (No Limit Texas Hold'em) (dealer: ""Dirty Diaper @ AvoHls2e56"") --",2023-07-06T02:12:37.295Z,168860955729500
"""Owen @ yW0aVOwsyd"" shows a 3♠, 4♣.",2023-07-06T02:12:33.864Z,168860955386400
"""JackofHearts @ _kHfP4SW17"" shows a 8♠, Q♣.",2023-07-06T02:12:31.471Z,168860955147100
"-- ending hand #17 --",2023-07-06T02:12:30.277Z,168860955027702
"""Dirty Diaper @ AvoHls2e56"" collected 1.00 from pot with Pair, J's (combination: J♣, J♥, A♦, K♦, 8♣)",2023-07-06T02:12:30.277Z,168860955027701
"""Dirty Diaper @ AvoHls2e56"" shows a 8♣, A♦.",2023-07-06T02:12:30.277Z,168860955027700
"""Sean @ e9kYYd2t6l"" folds",2023-07-06T02:12:29.447Z,168860954944700
"""JackofHearts @ _kHfP4SW17"" calls 0.20",2023-07-06T02:12:23.399Z,168860954339900
"""Dirty Diaper @ AvoHls2e56"" bets 0.20",2023-07-06T02:12:21.887Z,168860954188700
"River: J♣, 3♥, 4♦, K♦ [J♥]",2023-07-06T02:12:12.581Z,168860953258100
"""Sean @ e9kYYd2t6l"" checks",2023-07-06T02:12:11.717Z,168860953171700
"""JackofHearts @ _kHfP4SW17"" checks",2023-07-06T02:12:07.970Z,168860952797000
"""Dirty Diaper @ AvoHls2e56"" checks",2023-07-06T02:12:06.560Z,168860952656000
"Turn: J♣, 3♥, 4♦ [K♦]",2023-07-06T02:12:01.899Z,168860952189900
"""Sean @ e9kYYd2t6l"" checks",2023-07-06T02:12:01.063Z,168860952106300
"""JackofHearts @ _kHfP4SW17"" checks",2023-07-06T02:11:59.934Z,168860951993400
"""Dirty Diaper @ AvoHls2e56"" checks",2023-07-06T02:11:57.761Z,168860951776100
"Flop:  [J♣, 3♥, 4♦]",2023-07-06T02:11:49.230Z,168860950923000
"""JackofHearts @ _kHfP4SW17"" checks",2023-07-06T02:11:48.426Z,168860950842600
"""Dirty Diaper @ AvoHls2e56"" calls 0.20",2023-07-06T02:11:46.294Z,168860950629400
"""Owen @ yW0aVOwsyd"" folds",2023-07-06T02:11:45.376Z,168860950537600
"""Sean @ e9kYYd2t6l"" calls 0.20",2023-07-06T02:11:42.729Z,168860950272900
"""JackofHearts @ _kHfP4SW17"" posts a big blind of 0.20",2023-07-06T02:11:33.062Z,168860949306207
"""Dirty Diaper @ AvoHls2e56"" posts a small blind of 0.10",2023-07-06T02:11:33.062Z,168860949306206
"Your hand is 3♠, 4♣",2023-07-06T02:11:33.062Z,168860949306205
"Player stacks: #1 ""Dirty Diaper @ AvoHls2e56"" (23.05) | #2 ""JackofHearts @ _kHfP4SW17"" (15.72) | #9 ""Sean @ e9kYYd2t6l"" (10.85) | #10 ""Owen @ yW0aVOwsyd"" (10.38)",2023-07-06T02:11:33.062Z,168860949306201
"-- starting hand #17 (id: yfu41fxaw5je)  (No Limit Texas Hold'em) (dealer: ""Owen @ yW0aVOwsyd"") --",2023-07-06T02:11:33.062Z,168860949306200
"""Dirty Diaper @ AvoHls2e56"" shows a 6♦, 3♦.",2023-07-06T02:11:30.326Z,168860949032600
"-- ending hand #16 --",2023-07-06T02:11:26.541Z,168860948654104
"""Owen @ yW0aVOwsyd"" collected 5.40 from pot with Straight, Q High (combination: Q♠, J♣, 10♦, 9♦, 8♣)",2023-07-06T02:11:26.541Z,168860948654103
"""Owen @ yW0aVOwsyd"" shows a 9♦, 10♦.",2023-07-06T02:11:26.541Z,168860948654102
"""JackofHearts @ _kHfP4SW17"" collected 5.40 from pot with Straight, Q High (combination: Q♣, J♣, 10♠, 9♣, 8♣)",2023-07-06T02:11:26.541Z,168860948654101
"""JackofHearts @ _kHfP4SW17"" shows a 10♠, Q♣.",2023-07-06T02:11:26.541Z,168860948654100
"""Owen @ yW0aVOwsyd"" calls 3.60",2023-07-06T02:11:25.676Z,168860948567600
"""JackofHearts @ _kHfP4SW17"" raises to 3.60",2023-07-06T02:11:23.561Z,168860948356100
"""Owen @ yW0aVOwsyd"" bets 1.80",2023-07-06T02:11:17.987Z,168860947798700
"River: 8♣, 9♣, Q♠, A♠ [J♣]",2023-07-06T02:11:09.931Z,168860946993100
"""Owen @ yW0aVOwsyd"" calls 0.60",2023-07-06T02:11:09.103Z,168860946910300
"""JackofHearts @ _kHfP4SW17"" bets 0.60",2023-07-06T02:11:07.815Z,168860946781500
"""Owen @ yW0aVOwsyd"" checks",2023-07-06T02:11:04.177Z,168860946417700
"Turn: 8♣, 9♣, Q♠ [A♠]",2023-07-06T02:11:00.876Z,168860946087600
"""Dirty Diaper @ AvoHls2e56"" folds",2023-07-06T02:11:00.020Z,168860946002000
"""Owen @ yW0aVOwsyd"" calls 0.20",2023-07-06T02:10:59.109Z,168860945910900
"""JackofHearts @ _kHfP4SW17"" bets 0.20",2023-07-06T02:10:57.374Z,168860945737400
"""Dirty Diaper @ AvoHls2e56"" checks",2023-07-06T02:10:55.416Z,168860945541600
"""Owen @ yW0aVOwsyd"" checks",2023-07-06T02:10:54.435Z,168860945443500
"Flop:  [8♣, 9♣, Q♠]",2023-07-06T02:10:46.251Z,168860944625100
"""Sean @ e9kYYd2t6l"" folds",2023-07-06T02:10:45.385Z,168860944538500
"""JackofHearts @ _kHfP4SW17"" calls 0.60",2023-07-06T02:10:26.280Z,168860942628000
"""Dirty Diaper @ AvoHls2e56"" calls 0.60",2023-07-06T02:10:24.460Z,168860942446000
"""Owen @ yW0aVOwsyd"" raises to 0.60",2023-07-06T02:10:18.880Z,168860941888000
"""Sean @ e9kYYd2t6l"" calls 0.20",2023-07-06T02:10:12.839Z,168860941283900
"""JackofHearts @ _kHfP4SW17"" calls 0.20",2023-07-06T02:10:08.614Z,168860940861400
"""Dirty Diaper @ AvoHls2e56"" posts a big blind of 0.20",2023-07-06T02:10:07.078Z,168860940707807
"""Owen @ yW0aVOwsyd"" posts a small blind of 0.10",2023-07-06T02:10:07.078Z,168860940707806
"Your hand is 9♦, 10♦",2023-07-06T02:10:07.078Z,168860940707805
"Player stacks: #1 ""Dirty Diaper @ AvoHls2e56"" (23.65) | #2 ""JackofHearts @ _kHfP4SW17"" (15.32) | #9 ""Sean @ e9kYYd2t6l"" (11.05) | #10 ""Owen @ yW0aVOwsyd"" (9.98)",2023-07-06T02:10:07.078Z,168860940707801
"-- starting hand #16 (id: q1prlrjaenri)  (No Limit Texas Hold'em) (dealer: ""Sean @ e9kYYd2t6l"") --",2023-07-06T02:10:07.078Z,168860940707800
"""JackofHearts @ _kHfP4SW17"" shows a 5♦, K♦.",2023-07-06T02:10:04.305Z,168860940430500
"-- ending hand #15 --",2023-07-06T02:10:03.456Z,168860940345602
"""Dirty Diaper @ AvoHls2e56"" collected 1.20 from pot",2023-07-06T02:10:03.456Z,168860940345601
"Uncalled bet of 1.20 returned to ""Dirty Diaper @ AvoHls2e56""",2023-07-06T02:10:03.456Z,168860940345600
"""JackofHearts @ _kHfP4SW17"" folds",2023-07-06T02:10:02.601Z,168860940260100
"""Dirty Diaper @ AvoHls2e56"" bets 1.20",2023-07-06T02:09:54.070Z,168860939407000
"River: 4♠, 6♥, K♥, A♥ [4♥]",2023-07-06T02:09:46.378Z,168860938637800
"""JackofHearts @ _kHfP4SW17"" checks",2023-07-06T02:09:45.538Z,168860938553800
"""Dirty Diaper @ AvoHls2e56"" checks",2023-07-06T02:09:44.130Z,168860938413000
"Turn: 4♠, 6♥, K♥ [A♥]",2023-07-06T02:09:31.363Z,168860937136300
"""Dirty Diaper @ AvoHls2e56"" calls 0.20",2023-07-06T02:09:30.493Z,168860937049300
"""Owen @ yW0aVOwsyd"" folds",2023-07-06T02:09:26.817Z,168860936681700
"""Sean @ e9kYYd2t6l"" folds",2023-07-06T02:09:20.122Z,168860936012200
"""JackofHearts @ _kHfP4SW17"" bets 0.20",2023-07-06T02:09:19.218Z,168860935921800
"""Dirty Diaper @ AvoHls2e56"" checks",2023-07-06T02:09:17.407Z,168860935740700
"""Owen @ yW0aVOwsyd"" checks",2023-07-06T02:09:11.474Z,168860935147400
"""Sean @ e9kYYd2t6l"" checks",2023-07-06T02:09:09.681Z,168860934968100
"Flop:  [4♠, 6♥, K♥]",2023-07-06T02:09:06.611Z,168860934661100
"""Owen @ yW0aVOwsyd"" checks",2023-07-06T02:09:05.775Z,168860934577500
"""Sean @ e9kYYd2t6l"" calls 0.20",2023-07-06T02:09:02.439Z,168860934243900
